id;created_at;text;retweet_count;favorite_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277336001300570114;2020-06-28 20:20:09;4- REGIÃO CENTRO-OESTE: https://t.co/f1P5nDrUYt;1963;9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277335718218682368;2020-06-28 20:19:01;3- REGIÃO NORTE: https://t.co/lp3uLCh8Vy;1006;3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277335482079346693;2020-06-28 20:18:05;2- REGIÃO SUDESTE: https://t.co/rsD253lLsp;1165;4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277335178092961796;2020-06-28 20:16:52;- As ações do @govbr são expostas diariamente em nossas redes sociais. - Frentes em todas as linhas possíveis também neste período difícil.- Estávamos decolando e vamos sem dúvidas sair desta e colocar o Brasil novamente no rumo de destaque que merece!1- NORDESTE: https://t.co/MUtEBR3TOi;5522;23990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277258755437219850;2020-06-28 15:13:12;6- Desde 2019,são mais de 1.000 km de BRs asfaltados,iniciadas,duplicados,refeitas e mais em andamento,como esta semana nas BRs 135/MA,319/AM,381/MG,343/PI,222/CE,364/RO e muitas outras. Mais detalhes nas redes sociais do @DNIToficial . https://t.co/D7wQVjLnle;2549;11555,,,,,,,,,,,,,,,,,,,,
1277257841636708352;2020-06-28 15:09:34;5- A Comissão Técnica da Lei de Incentivo ao Esporte zerou a lista de pedidos em análise que deram entrada na Secretaria Especial do Esporte do @MinCidadania em 2019. A média de projetos aprovados mais que dobrou nos últimos meses. Com as novas aprovações,o número chegou a 188. https://t.co/AJtudsLqbx;1646;9228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277257353633595392;2020-06-28 15:07:38;4- Lançado o Webinar,painel  “Destravando o Potencial de Investimentos Verdes p/ Agricultura no Brasil”,promovido pela @ClimateBonds,@Mapa_Brasil,@MInfraestrutura e @BancoCentralBR. O 🇧🇷 está vocacionado a ser a maior potência agroambiental do mundo: https://t.co/mcvSGgZk5Q;891;3858,,,,,,,,,,,,,,,,,,,,,,,,,,
1277256668200476673;2020-06-28 15:04:54;3- Redução de custos com a máquina pública: reforma no anexo do prédio do @MInfraestrutura para abrigar as secretarias de @aviacaodobrasil e @portosdobrasil,saindo do aluguel e economizando R$ 11,6 milhões/ano. Maior Integração da rotina administrativa dos setores. https://t.co/xck2eHGlNm;2235;9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277255861229019136;2020-06-28 15:01:42;2- O Governo Federal amplia testes de testagem do covid-19. Os Profissionais de saúde e segurança pública que também apresentem ou não sintomas poderão ser testados. Com a expansão,45,6 milhões de pessoas serão analisadas. Mais a caminho! Detalhes: @minsaude @secomvc https://t.co/AnFtyxjTOj;1023;4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277255531833548800;2020-06-28 15:00:23;1- A @CGUonline,juntamente com órgãos federais,estaduais e demais,deflagram mais operações contra a possibilidade de desvios com o dinheiro da pagador de impostos: Anteontem,com as Operação Quarto Círculo e Vírus Infectio. https://t.co/oYjV8CA4WF e https://t.co/PBiHQGWkDo https://t.co/8u4ZC5lybB;4381;20431,,,,,,,,,,,,,,,,,,,,,,,,,,
1277216642544648193;2020-06-28 12:25:51;@onyxlorenzoni 🇧🇷👍🏻;482;8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277195895940005890;2020-06-28 11:03:25;- OBRIGADO MEU CEARÁ.- Jair Bolsonaro.. Link no YouTube: https://t.co/nUsBD7zOBO https://t.co/WTj3ZiDLwd;11278;54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1277005108673462273;2020-06-27 22:25:18;""J. 215.000 cestas básicas para famílias indígenas em situação de vulnerabilidade; @DamaresAlves K. 26.020 brasileiros repatriados. @ItamaratyGovBr @ernestofaraujo"";2119;13537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1277004874140594176;2020-06-27 22:24:22;""H. Publicada Portaria com orientações para preservar a segurança","a saúde dos trabalhadores e os empregos no Brasil;I. Mais de 20.000 bolsas de mestrado e doutorado prorrogadas; @MEC_Comunicacao"";2001;13202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1277004693181530113;2020-06-27 22:23:39;""F. Anunciadas medidas de prevenção e controle do covid-19 em frigoríficos e indústrias de laticínios; @Mapa_Brasil @TerezaCrisMS G. Conselho Nacional de Trânsito autoriza realização de aulas remotas;"";844;4273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1277004444807442432;2020-06-27 22:22:39;""C. TELESUS: Mais de 73 milhões de brasileiros já utilizaram o serviço; @MinEconomia D. Abrigos de idosos podem se inscrever para receber mais recursos federais; @govbr E. Nova versão do app FGTS com funcionalidades para o saque emergencial; @MinEconomia"";827;3783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1277004103114162180;2020-06-27 22:21:18;""- Mais ações do @govbr (19 a 26 de junho)A. @CAPES_Oficial seleciona 31 projetos de pesquisa para o combate ao coronavírus;B. 44","5 mil kits de higiene e limpeza distribuídos para comunidades indígenas; @DHumanosBrasil @DamaresAlves"";4307;23658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276982673005776897;2020-06-27 20:56:09;@cabojunioamaral Um forte abraço!;1466;22913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276982089443876864;2020-06-27 20:53:49;@casacivilbr @govbr 🇧🇷;110;874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276928751394263040;2020-06-27 17:21:53;@secomvc 🇧🇷;545;7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276917982464262144;2020-06-27 16:39:05;- Hoje,estivemos na Região do Triângulo Mineiro. - Agradeço a consideração deste maravilhoso povo. - Seguimos trabalhando com ações explicitadas diariamente em nossas redes sociais! - Obrigado Minas Gerais! https://t.co/f4kDWzZ7Xw;8041;38174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276852517364776962;2020-06-27 12:18:57;Um casal muito humilde - Comunidade Baixa Quente - Araçuaí-MG- Vale do Jequitinhonha!- De tudo,dentro do possível,o @govbr está fazendo para garantir a mínima dignidade do povo! https://t.co/gAJm1bHkJF;8617;43105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276595506085531649;2020-06-26 19:17:41;- Como sempre determinamos sobre infraestrutura,o foco principal é agir diante das obras inacabadas. Trabalho para expandir a capacidade de todos os setores logísticos,humanitários e apoiar os produtivos do Brasil! Até breve,Gigante Nordeste! https://t.co/DYB0sHj8aD;8047;41001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276539330819956736;2020-06-26 15:34:28;@CGUonline @policiafederal @MPF_PGR 🤝,Ministro @WRosarioCGU;188;1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276538354482524160;2020-06-26 15:30:35;@tarcisiogdf @rogeriosmarinho @TerezaCrisMS @MInfraestrutura 🤝,Ministro Capitão @tarcisiogdf !;882;11057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276528009458180103;2020-06-26 14:49:28;🇧🇷 https://t.co/UWDT5vVKtr;19554;128011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276527402890526720;2020-06-26 14:47:04;@AngelpeloBrasil 🇧🇷;264;3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276522728493912064;2020-06-26 14:28:29;@rogeriosmarinho 🇧🇷;336;4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276521951465439233;2020-06-26 14:25:24;- Agora em Jati.- Águas chegando ao Ceará.- Nossa orientação: concluir obras já em andamento.. Link no YouTube: https://t.co/zUVXYg4DIL https://t.co/ySZcOZlWbk;8884;37879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276512761481244673;2020-06-26 13:48:53;@rogeriosmarinho @tarcisiogdf 🇧🇷👍🏻,Ministro!;558;8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276452495166971904;2020-06-26 09:49:24;5- O @govbr já devolveu mais de 1500 ventiladores pulmonares ao sistema de saúde. Em conjunto com @minsaude,@SENAInacional e empresas privadas foram recolhidos mais de 3000 destes danificados e estão sendo devolvidos à sociedade em pleno funcionamento. @EconomiaSepec https://t.co/8xHkPUhoDY;2989;15070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276450850773352453;2020-06-26 09:42:52;4- Águas do São Francisco chegam ao Ceará! Com o acionamento da comporta do Eixo Norte do Projeto,as águas que já abastecem o Reservatório Milagres,em PE,passarão pelo Túnel Milagres,na divisa dos dois estados,chegarão ao Reservatório Jati e seguirão até a PA e o RN. @govbr https://t.co/P5rLHA8IDS;4506;22540,,,,,,,,,,,,,,,,,,,,,,,,,
1276450572644896768;2020-06-26 09:41:46;3- Outra obra de saneamento de extrema importância em Natal: o Túnel das Dunas. São investimentos para acabar com os principais pontos de alagamento nas zonas Sul e Oeste da capital do RN. @mdregional_br @rogeriosmarinho https://t.co/FjE9vxcq3n;2011;9358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276449844660514818;2020-06-26 09:38:52;2- Construção de aeroporto na Amazônia: meios aquaviários levando equipamentos,caminhões e insumos pelo Solimões para obras do Aeroporto de Coari/AM. Mais detalhes nas redes sociais do @MInfraestrutura . @portosdobrasil @aviacaodobrasil @Marceloscf2 @tarcisiogdf https://t.co/I47j752UYa;1813;8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276448961008750594;2020-06-26 09:35:22;1- Ferrovias a caminho com os novos leilões da Fiol e da Ferrogrão,com a operação da Norte-Sul e com os investimentos crescentes em linhas férreas,o @MInfraestrutura dá importância ao setor essencial para o desenvolvimento do país. Detalhes no podcast: https://t.co/qWbk5QQ1YY https://t.co/JTUgKONZZf;7214;33498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276278471908642817;2020-06-25 22:17:54;- Live da semana com o Presidente Bolsonaro com participação do @MinEconomia Paulo Guedes:. Temas: - ações do governo diante do covid-19- Ajuda direta aos Brasileiros,estados e municípios.- Acompanhe e saiba de mais detalhes! https://t.co/ndQx73rIuC;3371;18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276265084713685004;2020-06-25 21:24:42;@DamaresAlves 🇧🇷,Ministra!;391;4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276221599897845760;2020-06-25 18:31:55;-Informo a nomeação do Professor Carlos Alberto Decotelli da Silva para o cargo de @MEC_Comunicacao .-Decotelli é bacharel em Ciências Econômicas pela UERJ,Mestre pela FGV,Doutor pela Universidade de Rosário,Argentina e Pós-Doutor pela Universidade de Wuppertal,na Alemanha. https://t.co/namGi2rEh0;10332;63476,,,,,,,,,,,,,,,,,,,,,,,,,,
1276201862820233216;2020-06-25 17:13:29;- Por questão de soberania,e atendendo aos interesses das bancadas de parlamentares da região,o nosso Governo inicia a obra. https://t.co/fEI9BXakhi;2166;12011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276201688295227393;2020-06-25 17:12:47;- BR-319 / PORTO  VELHO - MANAUS.- O @MInfraestrutura,@tarcisiogdf,lançou edital para repavimentar os primeiros 52 Km da BR-319.- Construída na década de 70 essa rodovia foi abandonada e hoje encontra-se intransitável. https://t.co/yoEvVJFhto;3968;22308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276122017172017152;2020-06-25 11:56:12;E. @govbr prioriza produtos da agricultura familiar em suas compras e diante dos baixos juros lança crédito especial para a pequeno produtor. @Mapa_Brasil @TerezaCrisMS . https://t.co/l3ZxR06Fpg;1283;7222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276121759905955840;2020-06-25 11:55:11;D. O @mdregional_br,@rogeriosmarinho anuncia ações de sua pasta para Pernambuco. https://t.co/5CuV7RVRTi;1302;7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276121019409891328;2020-06-25 11:52:14;C. Quem não tem acesso à internet agora pode pedir Auxílio Emergencial. Objetivo é incluir a população mais vulnerável. Detalhes nas redes sociais do @MinCidadania . https://t.co/JjHBhzt0rW;1055;4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276120437014106113;2020-06-25 11:49:56;B. Brasil volta à lista dos 25 países mais confiáveis para investimentos. Somos a única nação da América Latina no ranking. A votação é feita por executivos das 500 maiores empresas do mundo. Via @MinEconomia / @secomvc . Detalhes: https://t.co/1HxfOOSMc1;1489;6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276120224220286976;2020-06-25 11:49:05;A. Além de tudo divulgado diariamente e avanços com pesquisas de novo medicamento contra o covid-19 via @mctic @Astro_Pontes,o @minsaude anuncia avanços no fechamento de acordo com a Universidade de Oxford para produção de vacina. https://t.co/DocoiJsfAF;3469;17523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275934322638360578;2020-06-24 23:30:22;3. Criação de cadastro (Registro Nacional Positivo de Condutores) que possibilita benefícios fiscais e tarifários para condutores que não cometeram infrações nos últimos 12 meses.- Projeto agora espera votação no Senado.;3150;22296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275934284491128834;2020-06-24 23:30:13;2. Aumento de 20 para 40 pontos o limite para suspensão da CNH para condutores que não tenham cometido nenhuma infração gravíssima. Para motoristas profissionais,o teto também é 40 pontos,independentemente da infração.;3172;22300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1275934230988623872;2020-06-24 23:30:01;""- Câmara aprova PL do Governo sobre o Código de Trânsito. Dentre as principais mudanças:1. O prazo para renovação da CNH passa a ser de dez anos para motoristas com idade inferior a 50 anos; cinco anos para aqueles com idade entre 50 e 70 anos; e três para aqueles acima de 70."";7247;41158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275915173648306176;2020-06-24 22:14:17;@secomvc 🇧🇷🤝;1148;15400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275880686914809858;2020-06-24 19:57:15;@MinCidadania @govbr @secomvc @onyxlorenzoni @tvbrasilgov @TVBrasil @casacivilbr @agenciabrasil @avozdobrasil @dataprev 🇧🇷;96;955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275867754202103810;2020-06-24 19:05:51;- A medida consolida a legislação,valoriza a responsabilidade e estimula o espírito solidário entre os brasileiros,principalmente neste momento de crise devido aos impactos econômicos e sociais causados pela pandemia de Covid-19.;2862;20728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275867664297181184;2020-06-24 19:05:30;- Sancionamos a lei de combate ao desperdício de alimentos (PL1194/20 - Senador Collor),que permite aos estabelecimentos,de forma direta ou em colaboração com o poder público,instituições de caridade ou igrejas,fazer doações gratuitas e isentas de encargos aos mais carentes.;7739;45635,,,,,,,,,,,,,,,,,,,,,,,,,,
1275792585655816192;2020-06-24 14:07:10;Em conversa com o Deputado Federal @BolsonaroSP,o @MInfraestrutura,@tarcisiogdf,mostra realizações de sua pasta e ações do @govbr em andamento: https://t.co/RUCRyGToHv;3308;19033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275479286326210560;2020-06-23 17:22:13;5- Desenvolvimento alinhado ao meio ambiente. Ponte estaiada no Rio Parnaíba vai ligar as regiões sul do PI e do MA e criar novo corredor de escoamento através de BR-235. Mais um gargalo logístico que será destravado. Detalhes sobre mais está grande obra no @MInfraestrutura https://t.co/L5EOlcV1KZ;2059;9978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275477383416610817;2020-06-23 17:14:40;3- Semana Nacional de políticas antidrogas: @govbr agiliza reversão de recursos oriundos do tráfico p/ a sociedade. Equipamentos p/ Forças de Segurança Pública e investimento na recuperação do usuário e bem estar social. @JusticaGovBR @AmendoncaMJSP @MinCidadania @onyxlorenzoni https://t.co/w9KC00TMTE;1361;6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275476249025150976;2020-06-23 17:10:09;2.2- O volume ultrapassou 80% do total previsto,de R$ 5 bilhões. Se o teto for atingido,o @bndes considera liberar mais recursos. De acordo com o banco,a iniciativa possibilitou a preservação de pelo menos 280 mil empregos. https://t.co/Lx9RKRZZLy;1261;6008,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275476066442887174;2020-06-23 17:09:26;2.1- Mais de 12 mil empreendedores já foram aprovados para receber recursos do programa @bndes Crédito Pequenas Empresas,linha emergencial criada para auxiliar micro e pequenas empresas no enfrentamento à crise econômica. Mais de R$ 4 bilhões já foram repassados. @secomvc https://t.co/r5nGwLIO1D;1366;6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275475695884472321;2020-06-23 17:07:57;DIVULGAÇÃO CONTÍNUAS DE AÇÕES E PRIORIDADES DIÁRIAS DO GOVERNO DO BRASIL:1- Novo Marco do Saneamento Básico. As empresas privadas investem 4x mais em saneamento básico que as públicas. Trecho da entrevista do secretário da SEPEC @MinEconomia,Diogo Mac Cord,sobre o assunto: https://t.co/ET5oKpGNPk;4360;20497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275362399080648705;2020-06-23 09:37:45;- Como diariamente informamos em nossa timeline,mais duas grandes obras retomadas,desta vez,contra a seca no norte de Minas Gerais. Assista ao vídeo: https://t.co/xv1LrxgdXQ;5324;29695,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275175565297926146;2020-06-22 21:15:21;Até então,mais de 63,5 milhões de brasileiros receberam o auxílio emergencial,totalizando R$81,3 bilhões! https://t.co/kxYIcPjzCS;2754;17497,,,,,,,,,,,,,,,,,,,,,,,,,,
1275173876629229568;2020-06-22 21:08:38;- COMO MOSTRADAS DIARIAMENTE NAS REDES SOCIAIS,AS AÇÕES DO GOVERNO FEDERAL SEMPRE FORAM NA LINHA DE PRESERVAR VIDAS E GARANTIR A MÍNIMA DIGNIDADE AOS BRASILEIROS NESTE PERÍODO EXCEPCIONAL! - O BRASIL NÃO PODE PARAR!. Detalhes no vídeo: https://t.co/xAsqNMlTBv;2300;13573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275173808282963969;2020-06-22 21:08:22;- O Auxílio Emergencial pago pelo @govbr,proposta enviada ao Congresso que ofereceu R$ 500 e reajustada pelo @MinEconomia após conversas com líderes partidários. - Com a preocupação de responsabilidade fiscal,o valor alcançado por 3 meses foi de R$ 600.;5190;33113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275054007531307008;2020-06-22 13:12:19;- @alexandregarcia e os fatos da semana.- Bom dia a todos. https://t.co/JbvlefbMUq;4184;21612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275041191059472384;2020-06-22 12:21:23;@Marceloscf2 @govbr 🇧🇷;412;6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274997351166488576;2020-06-22 09:27:11;D- Projeto de dessalinização em PE conta com R$ 33,2 milhões do @govbr e 3,7 mi do Estado. Nesta fase,o Programa Água Doce,do @mdregional_br,instalará 93 sistemas de dessalinização dos 170 previstos para ofertar água potável aos que mais precisam. Mais: https://t.co/X3bcwv6jYY https://t.co/P0In7dZ50R;2325;8729,,,,,,,,,,,,,,,,,,,,,,,,,
1274996033106427905;2020-06-22 09:21:57;@rogeriosmarinho 🇧🇷👍🏻;122;1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274994625338621957;2020-06-22 09:16:21;C- O trabalho do @MInfraestrutura,pelas palavras de um motorista ao trafegar pela BR-381 (Governador Valadares / Belo Horizonte - MG). Lamentavelmente tais realizações só serão mostradas pela internet. O Brasil não pode parar! @tarcisiogdf https://t.co/SiIvQUVkGQ;3117;12357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274993234037661703;2020-06-22 09:10:49;B2- Para os próximos meses,estão previstos mais 100 leilões,que vão incluir imóveis rurais e urbanos,em todos os estados e o DF. Os recursos são revertidos no investimento das Forças de Segurança Pública e no tratamento de usuário de drogas. Detalhes: @JusticaGovBR;2489;13583,,,,,,,,,,,,,,,,,,,,,,,,,,,
